,Score,Dataset,Subject,Pipeline,Time
140,0.651978165109744,GigaDb Motor Imagery,18.0,MDM,21.267593145370483
141,0.44500520239993924,GigaDb Motor Imagery,19.0,MDM,17.364856958389282
142,0.7332956634009266,GigaDb Motor Imagery,20.0,MDM,22.31697368621826
143,0.7209653299916458,GigaDb Motor Imagery,21.0,MDM,21.89084005355835
144,0.5492471329839751,GigaDb Motor Imagery,22.0,MDM,27.977492809295654
145,0.8565355434039643,GigaDb Motor Imagery,23.0,MDM,23.460020780563354
146,0.6288148021569075,GigaDb Motor Imagery,24.0,MDM,18.83633303642273
147,0.49198978506873237,GigaDb Motor Imagery,25.0,MDM,22.329258680343628
148,0.6887443988759777,GigaDb Motor Imagery,26.0,MDM,21.284196853637695
149,0.44864167995746945,GigaDb Motor Imagery,27.0,MDM,19.800037384033203
150,0.6013815219867851,GigaDb Motor Imagery,28.0,MDM,19.936291694641113
151,0.42054587225639856,GigaDb Motor Imagery,29.0,MDM,22.908878326416016
152,0.5743274474063949,GigaDb Motor Imagery,30.0,MDM,20.48370337486267
153,0.5243621553884712,GigaDb Motor Imagery,31.0,MDM,21.79980707168579
154,0.6539496468443837,GigaDb Motor Imagery,33.0,MDM,19.8385009765625
155,0.5194859497227917,GigaDb Motor Imagery,34.0,MDM,18.8886981010437
156,0.9242932330827068,GigaDb Motor Imagery,35.0,MDM,19.60176658630371
157,0.7539659375712007,GigaDb Motor Imagery,36.0,MDM,18.983264207839966
158,0.8078826232247284,GigaDb Motor Imagery,37.0,MDM,23.737040042877197
159,0.446963507252981,GigaDb Motor Imagery,38.0,MDM,18.780261039733887
160,0.6486045796308955,GigaDb Motor Imagery,39.0,MDM,25.731735706329346
161,0.5192554872028555,GigaDb Motor Imagery,40.0,MDM,22.52290439605713
162,0.8857789169894433,GigaDb Motor Imagery,41.0,MDM,19.03101396560669
163,0.6191587301587302,GigaDb Motor Imagery,42.0,MDM,16.87982702255249
164,0.8819532923217134,GigaDb Motor Imagery,43.0,MDM,24.182722568511963
165,0.8030732892838156,GigaDb Motor Imagery,44.0,MDM,21.615444898605347
166,0.48004112554112555,GigaDb Motor Imagery,45.0,MDM,16.720227003097534
167,0.7542319814688236,GigaDb Motor Imagery,47.0,MDM,17.11863684654236
168,0.7781748689906585,GigaDb Motor Imagery,48.0,MDM,17.93314838409424
169,0.8915249487354749,GigaDb Motor Imagery,50.0,MDM,17.807335138320923
170,0.44079103060682,GigaDb Motor Imagery,51.0,MDM,21.0742609500885
171,0.5958489025594288,GigaDb Motor Imagery,52.0,MDM,22.30186629295349
172,0.8566666666666666,BBCI EEG fNIRS,1.0,MDM,0.9578449726104736
173,0.8166666666666668,BBCI EEG fNIRS,2.0,MDM,1.0890109539031982
174,0.7000000000000001,BBCI EEG fNIRS,3.0,MDM,0.8554229736328125
175,0.66,BBCI EEG fNIRS,4.0,MDM,0.9552011489868164
176,0.43999999999999995,BBCI EEG fNIRS,5.0,MDM,1.4476230144500732
177,0.5533333333333333,BBCI EEG fNIRS,6.0,MDM,1.4285109043121338
178,0.5733333333333334,BBCI EEG fNIRS,7.0,MDM,1.475339412689209
179,0.7566666666666667,BBCI EEG fNIRS,8.0,MDM,1.0725815296173096
180,0.9100000000000001,BBCI EEG fNIRS,9.0,MDM,0.9008948802947998
181,0.4666666666666666,BBCI EEG fNIRS,10.0,MDM,0.8878252506256104
182,0.6066666666666667,BBCI EEG fNIRS,11.0,MDM,0.8514089584350586
183,0.5566666666666666,BBCI EEG fNIRS,12.0,MDM,0.8871777057647705
184,0.7200000000000001,BBCI EEG fNIRS,13.0,MDM,0.8338408470153809
185,0.5633333333333334,BBCI EEG fNIRS,14.0,MDM,0.8583133220672607
186,0.64,BBCI EEG fNIRS,15.0,MDM,0.837099552154541
187,0.9733333333333335,BBCI EEG fNIRS,16.0,MDM,0.8626654148101807
188,0.7400000000000001,BBCI EEG fNIRS,17.0,MDM,0.9326262474060059
189,0.6033333333333334,BBCI EEG fNIRS,18.0,MDM,0.8271281719207764
190,0.9733333333333333,BBCI EEG fNIRS,19.0,MDM,0.8189606666564941
191,0.4633333333333334,BBCI EEG fNIRS,20.0,MDM,0.9697127342224121
