,Score,Dataset,Subject,Pipeline,Time
124,0.55291550846814,GigaDb Motor Imagery,2.0,TS,22.539639472961426
125,0.9974785448469659,GigaDb Motor Imagery,3.0,TS,24.730031490325928
126,0.9203455228981543,GigaDb Motor Imagery,4.0,TS,23.433775901794434
127,0.8952872712083237,GigaDb Motor Imagery,5.0,TS,19.471256256103516
128,0.824493848257006,GigaDb Motor Imagery,6.0,TS,22.104000091552734
129,0.5472441913963653,GigaDb Motor Imagery,7.0,TS,28.747041940689087
130,0.602474861395914,GigaDb Motor Imagery,8.0,TS,24.025683641433716
131,0.6567358139713212,GigaDb Motor Imagery,9.0,TS,28.04781484603882
132,0.8837168299536721,GigaDb Motor Imagery,10.0,TS,22.187809228897095
133,0.6878885850991114,GigaDb Motor Imagery,11.0,TS,21.838987350463867
134,0.8675425685425685,GigaDb Motor Imagery,12.0,TS,22.772094011306763
135,0.9187896255790993,GigaDb Motor Imagery,13.0,TS,24.828322649002075
136,1.0,GigaDb Motor Imagery,14.0,TS,24.432631731033325
137,0.7890190628085365,GigaDb Motor Imagery,15.0,TS,23.869247674942017
138,0.5612272727272727,GigaDb Motor Imagery,16.0,TS,22.843855381011963
139,0.433518341307815,GigaDb Motor Imagery,17.0,TS,26.22404432296753
140,0.7030219108377004,GigaDb Motor Imagery,18.0,TS,21.72337007522583
141,0.5567460697197539,GigaDb Motor Imagery,19.0,TS,24.33338451385498
142,0.8196295663400924,GigaDb Motor Imagery,20.0,TS,22.11504578590393
143,0.8252865876813245,GigaDb Motor Imagery,21.0,TS,23.90948796272278
144,0.7829043441938179,GigaDb Motor Imagery,22.0,TS,23.580225944519043
145,0.9542642591326802,GigaDb Motor Imagery,23.0,TS,24.996383905410767
146,0.7308150299992405,GigaDb Motor Imagery,24.0,TS,23.016173839569092
147,0.7160780739728109,GigaDb Motor Imagery,25.0,TS,24.553730249404907
148,0.8837575377838537,GigaDb Motor Imagery,26.0,TS,24.012352466583252
149,0.5664537859801018,GigaDb Motor Imagery,27.0,TS,22.734053134918213
150,0.6777259056732741,GigaDb Motor Imagery,28.0,TS,24.1168954372406
151,0.5909498746867168,GigaDb Motor Imagery,29.0,TS,25.55223774909973
152,0.651304017619807,GigaDb Motor Imagery,30.0,TS,20.870195150375366
